Original URL,GitHub URL,CDNJS/Raw URL,File Size
https://ya-mahdi.net/apps_audio/tajjaliyat/47_Giroh.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/47_Giroh.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/47_Giroh.mp3,1.83 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/48_Jannat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/48_Jannat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/48_Jannat.mp3,3.26 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/49_Padosi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/49_Padosi.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/49_Padosi.mp3,2.40 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/4_Ahsan.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/4_Ahsan.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/4_Ahsan.mp3,8.06 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/50_Jood.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/50_Jood.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/50_Jood.mp3,1.88 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/51_Jehad.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/51_Jehad.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/51_Jehad.mp3,4.17 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/52_Jehaalat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/52_Jehaalat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/52_Jehaalat.mp3,8.09 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/53_Haajat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/53_Haajat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/53_Haajat.mp3,4.36 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/54_Mohabbat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/54_Mohabbat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/54_Mohabbat.mp3,4.22 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/55_Haj_aur.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/55_Haj_aur.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/55_Haj_aur.mp3,1.95 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/56_Dar_aur_Ehteraaz.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/56_Dar_aur_Ehteraaz.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/56_Dar_aur_Ehteraaz.mp3,1.94 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/57_Haraam.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/57_Haraam.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/57_Haraam.mp3,2.15 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/58_Hirs.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/58_Hirs.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/58_Hirs.mp3,4.74 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/59_Hirman.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/59_Hirman.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/59_Hirman.mp3,1.68 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/5_ikhlaas.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/5_ikhlaas.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/5_ikhlaas.mp3,3.97 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/60_Azaadi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/60_Azaadi.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/60_Azaadi.mp3,1.83 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/61_Huzn.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/61_Huzn.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/61_Huzn.mp3,1.94 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/62_Hisaab.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/62_Hisaab.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/62_Hisaab.mp3,1.91 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/63_Hasad.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/63_Hasad.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/63_Hasad.mp3,7.34 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/64_Neki.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/64_Neki.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/64_Neki.mp3,1.61 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/65_Naseeb.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/65_Naseeb.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/65_Naseeb.mp3,1.71 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/66_Haq.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/66_Haq.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/66_Haq.mp3,8.67 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/67_Keena.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/67_Keena.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/67_Keena.mp3,3.27 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/68_Hikmat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/68_Hikmat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/68_Hikmat.mp3,4.97 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/69_Hilm_o_Burudbaa.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/69_Hilm_o_Burudbaa.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/69_Hilm_o_Burudbaa.mp3,6.49 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/6_Akhkaq.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/6_Akhkaq.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/6_Akhkaq.mp3,6.68 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/70_Hemaqat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/70_Hemaqat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/70_Hemaqat.mp3,6.37 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/71_Haya.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/71_Haya.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/71_Haya.mp3,4.69 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/72_Dhoka.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/72_Dhoka.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/72_Dhoka.mp3,2.25 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/73_Sakht.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/73_Sakht.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/73_Sakht.mp3,1.78 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/74_Dushmani.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/74_Dushmani.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/74_Dushmani.mp3,1.53 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/75_Khata.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/75_Khata.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/75_Khata.mp3,2.18 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/76_Ikhtilaaf.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/76_Ikhtilaaf.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/76_Ikhtilaaf.mp3,0.99 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/77_Khuaf_wa.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/77_Khuaf_wa.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/77_Khuaf_wa.mp3,2.30 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/78_Khayanat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/78_Khayanat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/78_Khayanat.mp3,2.29 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/79_Khair.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/79_Khair.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/79_Khair.mp3,5.79 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/7_Ukhuwat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/7_Ukhuwat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/7_Ukhuwat.mp3,3.85 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/80_Dua.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/80_Dua.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/80_Dua.mp3,6.10 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/81_Duniya.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/81_Duniya.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/81_Duniya.mp3,13.19 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/82_Dawa.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/82_Dawa.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/82_Dawa.mp3,1.60 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/83_Qarz.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/83_Qarz.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/83_Qarz.mp3,1.67 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/84_Deen.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/84_Deen.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/84_Deen.mp3,8.21 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/85_Zikre.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/85_Zikre.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/85_Zikre.mp3,5.70 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/86_Zillat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/86_Zillat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/86_Zillat.mp3,3.27 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/87_Mazammat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/87_Mazammat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/87_Mazammat.mp3,1.82 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/88_Gunaah.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/88_Gunaah.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/88_Gunaah.mp3,6.50 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/89_Raaye.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/89_Raaye.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/89_Raaye.mp3,4.39 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/8_Adab.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/8_Adab.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/8_Adab.mp3,5.48 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/90_Riyasat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/90_Riyasat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/90_Riyasat.mp3,2.57 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/91_Ummed.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/91_Ummed.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/91_Ummed.mp3,2.22 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/92_Rizq.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/92_Rizq.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/92_Rizq.mp3,4.78 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/93_Raghbat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/93_Raghbat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/93_Raghbat.mp3,1.51 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/94_Mulayemat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/94_Mulayemat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/94_Mulayemat.mp3,3.59 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/95_Rewayat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/95_Rewayat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/95_Rewayat.mp3,1.97 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/96_Riyakari.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/96_Riyakari.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/96_Riyakari.mp3,1.34 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/97_Zakaat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/97_Zakaat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/97_Zakaat.mp3,1.41 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/98_Zamana.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/98_Zamana.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/98_Zamana.mp3,3.67 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/99_Zina.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/99_Zina.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/99_Zina.mp3,1.37 MB
https://ya-mahdi.net/apps_audio/tajjaliyat/9_Qarabat.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/tajjaliyat/9_Qarabat.mp3,https://cdnjs.cloudflare.com/ajax/libs/tajjaliyat/9_Qarabat.mp3,3.46 MB
https://ya-mahdi.net/apps_audio/uddati.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/uddati.m4a,https://cdnjs.cloudflare.com/ajax/libs/uddati.m4a,15.68 MB
https://ya-mahdi.net/apps_audio/uddati.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/uddati.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/uddati.mp3,30.88 MB
https://ya-mahdi.net/apps_audio/uddati~1.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/uddati~1.m4a,https://cdnjs.cloudflare.com/ajax/libs/uddati~1.m4a,3.97 MB
https://ya-mahdi.net/apps_audio/uddati~2.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/uddati~2.m4a,https://cdnjs.cloudflare.com/ajax/libs/uddati~2.m4a,3.97 MB
https://ya-mahdi.net/apps_audio/urdu_quran/01_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/01_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/01_urdu_translation.mp3,3.29 MB
https://ya-mahdi.net/apps_audio/urdu_quran/100_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/100_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/100_urdu_translation.mp3,4.82 MB
https://ya-mahdi.net/apps_audio/urdu_quran/101_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/101_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/101_urdu_translation.mp3,4.77 MB
https://ya-mahdi.net/apps_audio/urdu_quran/102_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/102_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/102_urdu_translation.mp3,4.09 MB
https://ya-mahdi.net/apps_audio/urdu_quran/103_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/103_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/103_urdu_translation.mp3,3.60 MB
https://ya-mahdi.net/apps_audio/urdu_quran/104_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/104_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/104_urdu_translation.mp3,3.82 MB
https://ya-mahdi.net/apps_audio/urdu_quran/105_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/105_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/105_urdu_translation.mp3,4.70 MB
https://ya-mahdi.net/apps_audio/urdu_quran/106_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/106_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/106_urdu_translation.mp3,3.07 MB
https://ya-mahdi.net/apps_audio/urdu_quran/107_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/107_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/107_urdu_translation.mp3,3.83 MB
https://ya-mahdi.net/apps_audio/urdu_quran/108_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/108_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/108_urdu_translation.mp3,3.82 MB
https://ya-mahdi.net/apps_audio/urdu_quran/109_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/109_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/109_urdu_translation.mp3,3.13 MB
https://ya-mahdi.net/apps_audio/urdu_quran/110_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/110_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/110_urdu_translation.mp3,3.42 MB
https://ya-mahdi.net/apps_audio/urdu_quran/111_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/111_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/111_urdu_translation.mp3,3.97 MB
https://ya-mahdi.net/apps_audio/urdu_quran/112_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/112_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/112_urdu_translation.mp3,3.30 MB
https://ya-mahdi.net/apps_audio/urdu_quran/113_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/113_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/113_urdu_translation.mp3,3.51 MB
https://ya-mahdi.net/apps_audio/urdu_quran/114_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/114_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/114_urdu_translation.mp3,3.87 MB
https://ya-mahdi.net/apps_audio/urdu_quran/13_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/13_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/13_urdu_translation.mp3,42.40 MB
https://ya-mahdi.net/apps_audio/urdu_quran/14_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/14_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/14_urdu_translation.mp3,42.91 MB
https://ya-mahdi.net/apps_audio/urdu_quran/15_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/15_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/15_urdu_translation.mp3,32.38 MB
https://ya-mahdi.net/apps_audio/urdu_quran/19_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/19_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/19_urdu_translation.mp3,46.65 MB
https://ya-mahdi.net/apps_audio/urdu_quran/23_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/23_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/23_urdu_translation.mp3,48.05 MB
https://ya-mahdi.net/apps_audio/urdu_quran/25_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/25_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/25_urdu_translation.mp3,43.73 MB
https://ya-mahdi.net/apps_audio/urdu_quran/29_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/29_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/29_urdu_translation.mp3,49.24 MB
https://ya-mahdi.net/apps_audio/urdu_quran/30_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/30_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/30_urdu_translation.mp3,39.61 MB
https://ya-mahdi.net/apps_audio/urdu_quran/31_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/31_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/31_urdu_translation.mp3,27.39 MB
https://ya-mahdi.net/apps_audio/urdu_quran/32_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/32_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/32_urdu_translation.mp3,20.95 MB
https://ya-mahdi.net/apps_audio/urdu_quran/34_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/34_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/34_urdu_translation.mp3,41.03 MB
https://ya-mahdi.net/apps_audio/urdu_quran/35_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/35_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/35_urdu_translation.mp3,37.43 MB
https://ya-mahdi.net/apps_audio/urdu_quran/36_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/36_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/36_urdu_translation.mp3,37.40 MB
https://ya-mahdi.net/apps_audio/urdu_quran/37_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/37_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/37_urdu_translation.mp3,41.90 MB
https://ya-mahdi.net/apps_audio/urdu_quran/41_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/41_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/41_urdu_translation.mp3,43.79 MB
https://ya-mahdi.net/apps_audio/urdu_quran/42_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/42_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/42_urdu_translation.mp3,43.65 MB
https://ya-mahdi.net/apps_audio/urdu_quran/43_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/43_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/43_urdu_translation.mp3,43.37 MB
https://ya-mahdi.net/apps_audio/urdu_quran/44_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/44_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/44_urdu_translation.mp3,20.27 MB
https://ya-mahdi.net/apps_audio/urdu_quran/45_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/45_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/45_urdu_translation.mp3,24.32 MB
https://ya-mahdi.net/apps_audio/urdu_quran/46_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/46_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/46_urdu_translation.mp3,31.19 MB
https://ya-mahdi.net/apps_audio/urdu_quran/47_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/47_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/47_urdu_translation.mp3,28.43 MB
https://ya-mahdi.net/apps_audio/urdu_quran/48_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/48_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/48_urdu_translation.mp3,30.64 MB
https://ya-mahdi.net/apps_audio/urdu_quran/49_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/49_urdu_translation.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/urdu_quran/49_urdu_translation.mp3,20.30 MB
https://ya-mahdi.net/apps_audio/urdu_quran/50_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/50_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/50_urdu_translation.mp3,19.36 MB
https://ya-mahdi.net/apps_audio/urdu_quran/51_urdu_translation.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/urdu_quran/51_urdu_translation.mp3,https://cdnjs.cloudflare.com/ajax/libs/urdu_quran/51_urdu_translation.mp3,19.50 MB
